Distance (m),Elevation (m)
26606.3689,394.9533081
26616.78252,395.1362
26627.19615,395.4785461
26637.60977,396.0191345
26648.0234,395.4633789
26658.43702,395.0278625
26668.85065,395.5966492
26679.26427,395.7608337
26689.6779,396.3555908
26700.09152,396.1564026
26710.50515,397.2182007
26720.91877,396.1200867
26731.3324,396.3630981
26741.74602,396.3630981
26752.15964,397.6579285
26762.57327,397.3730164
26772.98689,396.6460876
26783.40052,394.2283325
26793.81414,394.2283325
26804.22777,395.1916809
26814.64139,395.9891663
26825.05502,395.9580994
26835.46864,396.5948792
26845.88227,397.5358887
26856.29589,397.5358887
26866.70952,397.1115417
26877.12314,398.1238098
26887.53677,398.0694885
26897.95039,397.3902283
26908.36402,397.3902283
26918.77764,397.9463501
26929.19127,399.4820557
26939.60489,398.2169189
26950.01852,396.990448
26960.43214,393.43573
26970.84577,393.43573
26981.25939,394.0450439
26991.67302,395.0794983
27002.08664,394.6994324
27012.50027,395.2561951
27022.91389,393.5569458
27037.58938,393.5569458
27052.26487,392.5595703
27066.94035,392.9197388
27081.61584,394.8415222
27096.29133,395.4415894
27110.96681,396.4598694
27125.6423,396.4598694
27140.31779,396.9933777
27154.99327,397.1928101
27169.66876,397.1853027
27184.34425,397.0105286
27199.01973,397.6907959
27213.69522,397.6907959
27228.37071,399.2721252
27243.04619,399.3270264
27257.72168,399.4182129
27272.39717,400.2342529
27287.07265,401.0201721
27301.74814,401.0201721
27316.42363,400.2303772
27331.09911,401.7427673
27345.7746,401.263092
27360.45009,399.0605469
27375.12557,399.6148071
27389.80106,398.6523438
27404.47655,399.4820557
27419.15203,398.8904114
27433.82752,398.0112915
27448.50301,398.5105896
27463.17849,398.7313538
27477.85398,398.5440674
27492.52947,397.7940063
27507.20495,397.9586182
27521.88044,400.055603
27536.55593,400.055603
27551.23141,404.1099548
27565.9069,401.837677
27580.58239,404.9248352
27595.25787,405.2872314
27609.93336,406.2711487
27624.60885,406.2711487
27639.28433,405.4396362
27653.95982,404.5300598
27668.63531,404.9985046
27683.31079,405.1421204
27697.98628,411.3319702
27712.66177,405.3999023
27727.33725,404.1172791
27742.01274,403.6729736
27756.68823,403.2250671
27767.16457,400.2450867
27777.64091,398.7110596
27788.11725,398.7110596
27798.59359,399.0115356
27809.06994,399.4294739
27819.54628,392.8925476
27830.02262,399.2259827
27840.49896,397.9079895
27850.9753,397.9079895
27861.45164,398.906189
27871.92799,398.7416687
27882.40433,401.5900574
27892.88067,400.1867371
27903.35701,399.2052002
27913.83335,399.2052002
27924.3097,398.8285217
27934.78604,395.6372375
27945.26238,397.5735779
27955.73872,397.7791748
27966.21506,398.2907104
27976.6914,398.2907104
27987.16775,398.0551453
27997.64409,398.3690796
28008.12043,397.6616211
28018.59677,396.6928406
28029.07311,396.1422729
28039.54946,392.3499756
28050.0258,392.3499756
28060.50214,394.3779602
28070.97848,395.5762329
28081.45482,398.2445374
28091.93117,399.8989868
28102.40751,400.026123
28112.88385,400.026123
28123.36019,401.4141235
28133.83653,401.8153992
28144.31287,399.2000122
28154.78922,399.8395691
28165.26556,400.016449
28175.7419,399.9382324
28186.21824,399.9382324
28196.69458,400.3352356
28208.35473,400.1284485
28220.01487,400.3258667
28231.67502,400.5677795
28243.33516,401.1256409
28254.99531,401.607666
28266.65545,402.1513977
28278.3156,401.1063843
28289.97575,401.1972351
28301.63589,401.5840759
28313.29604,401.4026794
28324.95618,401.9514465
28336.61633,401.9514465
28348.27647,401.7233582
28359.93662,402.0971985
28371.59676,401.7802429
28383.25691,402.1178894
28394.91705,401.9242249
28406.5772,403.7156677
28418.23734,400.2038879
28429.89749,400.0006409
28441.55763,398.9908752
28453.21778,398.7153015
28464.87792,400.3184204
28476.53807,399.9969177
28488.19821,401.882843
28499.85836,401.3170471
28511.5185,401.5448608
28523.17865,402.1227112
28534.83879,401.9611511
28546.49894,402.7319336
28558.15908,401.3083801
28569.81923,401.3083801
28582.02851,401.353302
28594.23779,403.0095215
28606.44707,403.1253357
28618.65636,402.991272
28630.86564,402.5788269
28643.07492,402.5788269
28655.2842,403.4240417
28667.49348,402.9667664
28679.70277,403.0707397
28691.91205,404.2358704
28704.12133,405.367981
28716.33061,404.1297913
28728.53989,399.3972168
28740.74917,395.0068359
28752.95846,399.8909302
28765.16774,407.5724182
28777.37702,409.8929443
28789.5863,403.9179688
28801.79558,405.9482727
28814.00487,401.7648621
28826.21415,400.6363525
28838.42343,401.039032
28850.63271,401.8139648
28862.84199,401.8139648
28875.05127,402.6932678
28887.26056,403.8999329
28899.46984,402.9312744
28911.67912,403.8735657
28923.8884,403.1870117
28936.09768,403.1870117
28948.30697,404.276825
28960.51625,404.2452087
28972.72553,404.217926
28984.93481,404.947998
28997.14409,404.3271179
29009.35337,403.3486938
29021.56266,404.2492676
29033.77194,403.8870239
29045.98122,403.5621338
29058.1905,403.0839539
29070.39978,403.7186279
29082.60906,404.0643005
29094.81835,399.3288269
29107.02763,400.6635437
29119.23691,395.9176331
29131.44619,391.5715332
29141.72826,391.5715332
29152.01033,399.4183044
29162.29239,406.9161377
29172.57446,410.6803589
29182.85653,413.4306946
29193.1386,413.4306946
29203.42066,410.8366089
29213.70273,405.3410339
29223.9848,404.1650085
29234.26687,403.7183838
29244.54893,404.3830566
29254.831,404.3830566
29265.11307,404.9207458
29275.39513,405.7392883
29285.6772,406.0346985
29295.95927,407.3731995
29306.24134,407.3731995
29316.5234,408.5455322
29326.80547,409.2543335
29337.08754,409.4709167
29347.36961,410.5080566
29357.65167,408.9976807
29367.93374,408.9976807
29378.21581,410.0987854
29388.49787,415.1959229
29398.77994,416.627655
29409.06201,419.5507507
29419.34408,419.5507507
29429.62614,411.5909424
29439.90821,406.3394775
29450.19028,406.6135254
29460.47235,407.0855408
29470.75441,407.0348206
29481.03648,406.7803955
29491.31855,407.1989746
29501.60061,408.5848999
29511.88268,411.1531982
29522.16475,411.1531982
29532.44682,411.3456726
29542.72888,411.1654053
29553.01095,411.3334045
29563.29302,411.6246948
29573.57509,421.3189392
29583.85715,421.3189392
29594.13922,420.5398254
29604.42129,414.6512146
29614.70336,393.7231445
29624.98542,394.3744507
29635.26749,394.3744507
29645.54956,397.4533386
29655.83162,400.1860657
29666.11369,403.4964294
29676.39576,407.1389771
29686.67783,407.1389771
29696.95989,406.8171997
29707.24196,407.1157532
29717.52403,407.8869629
29727.8061,407.9729309
29738.08816,408.2683411
29748.37023,408.2683411
29758.6523,408.3322754
29768.93436,408.4804382
29779.21643,407.905426
29789.4985,408.4078979
29799.78057,408.4078979
29810.06263,408.138031
29820.3447,409.7893677
29830.62677,409.4669495
29840.90884,409.1403198
29851.1909,408.8968811
29861.47297,408.8968811
29871.75504,408.1489258
29882.0371,408.4968262
29892.31917,409.5048523
29902.60124,409.5048523
29912.88331,409.3693848
29923.16537,408.7026672
29933.44744,408.8417664
29943.72951,411.5657654
29954.01158,414.3902588
29964.29364,414.3902588
29974.57571,403.8349304
29984.85778,407.3780518
29995.13984,405.3124084
30005.42191,410.5917969
30015.70398,409.3985901
30025.98605,413.1958008
30036.26811,404.0177002
30046.55018,402.319458
30056.83225,411.6488647
30067.11432,411.1886597
30077.39638,411.1886597
30087.67845,412.0011597
30097.96052,416.5959167
30108.24259,415.1879272
30118.52465,414.2560425
30128.80672,414.2560425
30139.08879,417.3769226
30149.37085,417.8215332
30159.65292,418.3325806
30169.93499,416.1252747
30180.21706,416.1520081
30190.49912,417.3844604
30200.78119,419.4852905
30211.06326,418.8250732
30221.34533,421.1572876
30231.62739,421.1572876
30241.90946,417.8327637
30252.19153,416.4102478
30262.47359,414.7013855
30272.75566,413.8748779
30283.03773,414.1221313
30293.3198,414.1221313
30303.60186,413.5625916
30313.88393,413.6793213
30324.166,413.6765137
30334.44807,413.1882629
30344.73013,413.1882629
30355.0122,413.8167419
30365.29427,413.4873657
30375.57633,413.7454529
30385.8584,412.8234558
30396.14047,412.8234558
30406.42254,412.34552
30416.7046,411.306488
30426.98667,411.3783264
30437.26874,408.1412354
30447.55081,421.9308472
30457.83287,419.5146179
30468.11494,422.3453674
30478.39701,424.7893677
30488.67908,425.6655884
30499.02804,426.4729614
30509.377,421.41922
30519.72597,418.4592896
30530.07493,413.2018433
30540.42389,411.22229
30550.77286,411.0037537
30561.12182,411.5427551
30571.47078,412.8775635
30581.81975,412.8775635
30592.16871,411.4618225
30602.51767,412.0192566
30612.86664,413.1435852
30623.2156,415.6086731
30633.56456,415.8832703
30643.91353,415.4998474
30654.26249,415.4998474
30664.61145,414.1238708
30674.96042,413.9295959
30685.30938,414.3408203
30695.65834,413.2403259
30706.00731,413.0074158
30716.35627,413.0074158
30726.70523,413.6917114
30737.0542,413.8555603
30747.40316,413.7525024
30757.75212,412.8410645
30768.10109,413.6571045
30778.45005,414.0553894
30788.79901,414.0553894
30799.14798,414.9808655
30809.49694,414.2715759
30819.8459,414.6510925
30830.19487,414.8547363
30840.54383,414.4629517
30850.89279,414.6113586
30861.24176,415.2500305
30871.59072,414.7871704
30881.93968,415.2046509
30892.28865,415.337677
30902.63761,414.9937744
30912.98657,415.2732239
30923.33554,415.6450806
30933.6845,415.6450806
30944.03346,415.3486633
30954.38243,415.8571167
30964.73139,417.3297729
30975.08035,416.8145752
30985.42932,416.3594666
30995.77828,416.3594666
31006.12724,416.7063904
31016.47621,416.6596069
31026.82517,416.1817322
31037.17413,417.4044189
31047.5231,420.2273254
31057.87206,415.9193726
31068.22102,415.9193726
31078.56999,417.2947693
31088.91895,414.2604675
31099.26791,414.2869873
31109.61688,414.3506165
31119.96584,414.3967896
31131.17114,414.3506165
31142.37643,414.3764038
31153.58173,414.2214661
31164.78703,417.5003052
31175.99232,418.9933472
31187.19762,420.7379761
31198.40292,420.5634155
31209.60822,427.85672
31220.81351,426.2055359
31232.01881,422.6332397
31243.22411,422.6332397
31254.4294,420.1696472
31265.6347,416.7679749
31276.84,417.0377502
31288.0453,418.7949219
31299.25059,418.7949219
31310.45589,420.5900574
31321.66119,427.3813782
31332.86648,429.72995
31344.07178,424.1654358
31355.27708,420.4361572
31366.48238,419.68396
31377.68767,422.2145386
31388.89297,426.1064758
31400.09827,423.7200623
31411.30356,426.2413635
31422.50886,426.2413635
31433.71416,424.5079651
31444.91946,419.8034363
31456.12475,422.1887817
31467.33005,419.7511902
31478.53535,419.7511902
31489.74065,417.9216919
31500.94594,416.3082275
31512.15124,416.0284424
31523.35654,416.7468567
31534.56183,416.4480286
31545.76713,419.227417
31556.97243,426.5889282
31568.17773,412.539917
31579.38302,415.1299438
31590.58832,409.7505798
31601.79362,414.1113892
31612.99891,413.384613
31624.20421,417.2788086
31635.40951,433.8932495
31646.61481,433.8932495
31657.8201,430.7645874
31669.0254,418.8616638
31680.2307,418.0458069
31691.43599,415.8970337
31702.64129,415.8970337
31713.84659,416.6012878
31725.05189,427.4337158
31736.25718,433.4866638
31747.41569,418.1442261
31758.57419,418.1442261
31769.7327,419.8849182
31780.8912,422.634613
31792.04971,435.3681335
31803.20822,420.1117859
31814.36672,425.9455566
31825.52523,423.5662537
31836.68373,430.0552979
31847.84224,423.026825
31859.00074,421.6452637
31870.15925,423.4057007
31881.31775,423.4057007
31892.47626,423.1617126
31903.63476,426.8526917
31914.79327,425.807312
31925.95178,424.9109497
31937.11028,423.818512
31948.26879,421.7702026
31959.42729,423.0962524
31970.5858,428.8323364
31981.7443,423.4389038
31992.90281,429.4039917
32004.06131,427.9206238
32015.21982,427.9206238
32026.37832,427.8435059
32037.53683,429.5454712
32048.69533,427.9458008
32059.85384,424.5001526
32071.01235,426.137085
32082.17085,426.137085
32093.32936,430.2009277
32104.48786,422.9464111
32115.64637,425.4752197
32126.80487,430.817627
32137.96338,431.9391479
32149.12188,429.9177246
32160.28039,428.3110657
32171.43889,417.6341553
32182.5974,419.429657
32193.75591,419.2256775
32204.91441,419.2256775
32216.07292,419.0556335
32227.23142,420.3366699
32238.38993,423.3452759
32249.54843,418.6388245
32260.70694,424.6649475
32271.86544,424.6649475
32283.02395,422.7266541
32294.18245,424.0905762
32305.34096,423.8647766
32316.49947,425.8576355
32327.65797,425.8576355
32338.81648,423.2112122
32349.97498,425.3028564
32361.13349,424.1162415
32372.29199,422.0152283
32383.4505,422.0444641
32394.609,422.6275635
32405.76751,422.3985901
32416.92601,426.5598145
32428.08452,423.5778503
32439.24302,423.1034241
32450.40153,425.4186096
32461.56004,422.5757446
32472.71854,423.5805664
32483.87705,422.2342224
32495.03555,429.3559265
32506.19406,426.1938782
32517.35256,426.1938782
32528.51107,427.6716919
32539.66957,435.0764771
32550.82808,426.4263306
32561.98658,423.127533
32573.14509,423.127533
32584.3036,419.3016663
32595.4621,417.6248169
32606.62061,423.5372314
32617.77911,419.5932922
32628.93762,423.4232788
32640.09612,423.4232788
32651.25463,424.0321045
32662.41313,423.1488953
32673.57164,422.1922913
32684.73014,425.4080505
32695.88865,423.4509583
32707.04715,423.4509583
32718.20566,422.2090759
32729.36417,427.0021057
32740.52267,425.6957397
32751.68118,424.649353
32762.83968,428.3582764
32773.99819,426.9326782
32785.15669,429.3329468
32796.3152,429.4240723
32807.4737,430.7859192
32818.63221,428.4126282
32829.79071,428.4126282
32840.94922,427.9952393
32852.10773,426.9102783
32863.26623,425.8369141
32874.42474,425.73172
32885.58324,425.9526978
32896.74175,425.9526978
32907.90025,425.0153198
32919.05876,425.7272949
32930.21726,427.0095825
32941.37577,424.7490845
32952.53427,423.6863403
32963.69278,423.6863403
32974.85129,423.2702942
32986.00979,423.7904358
32997.1683,423.8435364
33008.3268,424.2331848
33019.48531,424.5736389
33030.64381,425.1889038
33041.80232,425.4066772
33052.96082,424.5718994
33064.11933,424.3708496
33075.27783,424.0274048
33086.43634,424.0274048
33097.59484,423.2044373
33108.75335,422.6765747
33119.91186,423.7294617
33131.07036,424.5255127
33142.22887,424.9913635
33153.38737,425.1882629
33164.54588,424.9892578
33175.70438,425.2490234
33186.86289,425.0529785
33198.02139,425.026886
33209.1799,425.026886
33220.3384,424.7205811
33231.49691,425.5221863
33242.65542,425.9552917
33253.81392,425.5229187
33264.97243,425.5229187
33276.13093,425.096344
33287.28944,425.7633972
33298.44794,425.5401611
33309.60645,425.379425
33320.76495,425.5464783
33331.92346,425.6367798
33343.08196,425.9823303
33354.24047,425.6247864
33365.39898,425.9468689
33376.55748,426.2055969
33387.71599,426.1446228
33398.87449,426.3443298
33410.033,426.0235596
33421.1915,425.6356812
33432.35001,425.6869202
33443.50851,425.7464294
33454.66702,425.7464294
33465.82552,426.158905
33476.98403,426.2154846
33488.14253,426.2549744
33499.30104,426.0246277
33510.45955,425.9721985
33521.61805,425.9721985
33532.77656,425.7460632
33543.93506,426.1454468
33555.09357,425.9080505
33566.25207,424.6778259
33577.41058,427.6113586
33588.56908,424.138855
33599.72759,421.3637695
33610.88609,427.7792664
33622.0446,424.7139587
33633.20311,426.0009766
33644.36161,420.7003174
33655.52012,434.6714783
33666.67862,426.6500549
33677.83713,426.3465271
33688.99563,426.7219543
33700.15414,427.0037842
33711.31264,427.0037842
33722.47115,426.657959
33733.62965,427.4946899
33744.78816,427.6597595
33755.94667,427.5592651
33767.10517,427.4244385
33778.26368,427.4525146
33789.42218,427.4706421
33800.58069,427.2396545
33811.73919,427.1477356
33822.8977,427.3654175
33834.0562,427.3654175
33845.21471,428.3658447
33856.37321,429.0820618
33867.53172,430.0783691
33878.69022,428.9756165
33889.84873,428.4738464
33901.00724,428.9659424
33912.16574,428.4371338
33923.32425,428.1465454
33934.48275,427.6655884
33945.64126,427.9393616
33956.79976,428.4595337
33967.95827,428.4595337
33979.11677,428.9436035
33990.27528,429.3399048
34001.43378,428.8833008
34012.59229,428.4471741
34023.7508,428.3649902
34034.9093,429.5465088
34046.06781,428.8275146
34057.22631,429.002655
34068.38482,427.5554504
34079.54332,427.5554504
34090.70183,428.7781372
34101.86033,428.6259766
34113.01884,428.3436584
34124.17734,426.7060852
34135.33585,426.0374756
34146.49436,426.0374756
34157.65286,420.4981079
34168.81137,422.992218
34179.96987,429.9920349
34191.12838,424.581604
34202.28688,428.5962524
34213.44539,417.6483765
34224.60389,427.2691345
34235.7624,430.836792
34246.9209,433.6765137
34258.07941,436.619751
34269.23791,429.9476013
34280.39642,434.6121521
34291.55493,434.7724304
34302.71343,438.8237915
34313.87194,440.7186584
34325.03044,436.5185547
34336.18895,436.5185547
34347.34745,432.6685486
34358.50596,435.9221802
34369.66446,436.9129028
34380.82297,438.2470703
34391.98147,441.6904602
34403.13998,440.2207947
34414.29849,441.8904114
34425.45699,441.7923584
34436.6155,442.5673218
34447.774,441.6235046
34458.93251,442.4818115
34470.09101,442.4818115
34481.24952,442.5817871
34492.16879,443.3417969
34503.08805,443.427948
34514.00732,443.3313599
34524.92659,442.4292908
34535.84586,443.6647339
34546.76513,443.3776855
34557.68439,443.3776855
34568.60366,443.818634
34579.52293,443.0888977
34590.4422,443.1054993
34601.36147,444.5927124
34612.28073,445.2985535
34623.2,443.4450378
34634.11927,443.73526
34645.03854,444.0844727
34655.9578,445.1266479
34666.87707,445.0379028
34677.79634,444.8725281
34688.71561,444.8725281
34699.63488,443.8224182
34710.55414,442.2573242
34721.47341,440.6558838
34732.39268,442.7680969
34743.31195,440.398468
34754.23122,442.2618103
34765.15048,442.2618103
34776.06975,437.7017822
34786.98902,438.537384
34797.90829,434.1061096
34808.82756,433.0550537
34819.74682,432.9090881
34830.66609,432.9090881
34841.58536,432.8788757
34852.50463,433.1711121
34863.4239,433.0516968
34874.34316,432.7007141
34885.26243,433.1231079
34896.1817,433.1231079
34907.10097,433.3281555
34918.02023,433.6313171
34928.9395,432.2444153
34939.85877,433.3545227
34950.77804,434.9066162
34961.69731,436.6945496
34972.61657,436.7075195
34983.53584,433.7341919
34994.45511,434.2189636
35005.37438,432.4744263
35016.29365,430.1371765
35027.21291,431.490509
35038.13218,431.490509
35049.05145,431.2264099
35059.97072,432.3086853
35070.88999,433.1329346
35081.80925,434.2695007
35092.80254,433.5279541
35103.79583,431.7674866
35114.78912,436.506073
35125.78241,407.2722778
35136.7757,432.3687439
35147.769,432.6894531
35158.76229,432.6888733
35169.75558,438.8545227
35180.74887,437.8292236
35191.74216,437.8292236
35202.73545,453.8226318
35213.72874,455.6430969
35224.72203,453.5661011
35235.71532,458.0984192
35246.70861,458.0984192
35257.7019,459.7005615
35268.69519,459.7821045
35279.68848,455.5601501
35290.68177,457.384552
35301.67506,457.384552
35312.66835,452.3989563
35323.66164,457.6846619
35334.65493,455.7309875
35345.64822,455.9958801
35356.64151,455.9958801
35367.6348,461.1015625
35378.62809,452.8478394
35389.62138,456.1531067
35400.61467,449.0458374
35411.60796,431.7111511
35425.11845,431.7111511
35438.62893,433.0817261
35452.13941,434.9477539
35465.6499,435.0760193
35479.16038,436.021759
35492.67086,434.4606628
35506.18135,435.3391113
35519.69183,434.7814941
35533.20232,434.3514099
35546.7128,436.4322205
35560.22328,439.3142395
35573.73377,439.3142395
35587.24425,439.3562927
35600.75473,439.480896
35614.26522,437.7384033
35627.7757,438.1268311
35641.28619,436.8710632
35654.79667,436.8710632
35668.30715,437.3145752
35681.81764,437.5966187
35695.32812,436.0970459
35708.8386,435.5874023
35722.34909,435.5874023
35735.85957,434.7583313
35749.37006,436.1815491
35762.88054,436.2627869
35776.39102,437.3520203
35789.90151,436.7683105
35803.41199,436.7012939
35816.92247,436.2623901
35830.43296,436.3887329
35843.94344,436.8738708
35857.45392,437.1189575
35870.96441,434.6982422
35881.45774,435.435791
35891.95107,436.9434509
35902.4444,436.9434509
35912.93773,436.8358765
35923.43106,436.2523193
35933.92439,436.9319153
35944.41772,437.7229919
35954.91106,437.7229919
35965.40439,437.1613464
35975.89772,437.2271423
35986.39105,437.8617249
35996.88438,437.8713684
36007.37771,437.9815063
36017.87104,438.2683105
36028.36437,437.7001038
36038.8577,438.0995789
36049.35103,437.9342041
36059.84436,437.5177307
36070.3377,437.6328125
36080.83103,438.103302
36091.32436,441.0267029
36101.81769,439.3704834
36112.31102,439.3704834
36122.80435,437.1152649
36133.29768,438.201416
36143.79101,438.1078491
36154.28434,437.8204041
36164.77767,438.4880371
36175.271,438.4880371
36185.76434,438.9039307
36196.25767,439.1637878
36206.751,439.2663269
36217.24433,439.3701172
36227.73766,440.3603516
36238.23099,440.0474548
36248.72432,440.9530334
36262.81891,441.8247375
36276.9135,444.3977661
36291.00809,443.4063416
36305.10267,442.8188171
36319.19726,443.2435913
36333.29185,443.4330444
36347.38644,442.0581055
36361.48103,440.6259766
36375.57562,441.2469788
36389.67021,443.281311
36403.76479,442.9562683
36417.85938,441.2990723
36431.95397,441.8291931
36446.04856,431.9506531
36460.14315,434.5187683
36474.23774,440.9057617
36488.33233,442.650238
36502.42691,440.426178
36516.5215,435.6945496
36530.61609,441.7253723
36544.71068,446.3433228
36558.80527,442.7665405
36569.23442,442.6752319
36579.66357,442.4801025
36590.09272,444.5884399
36600.52187,444.5884399
36610.95102,445.6986389
36621.38017,446.3199768
36631.80932,445.315918
36642.23848,443.1691284
36652.66763,444.6933594
36663.09678,444.6933594
36673.52593,447.1499634
36683.95508,448.7061157
36694.38423,442.7148132
36704.81338,442.0646667
36715.24253,442.0646667
36725.67168,444.6329651
36736.10083,443.9052429
36746.52998,442.8342285
36756.95914,441.2589417
36767.38829,441.8334351
36777.81744,441.8334351
36788.24659,441.2597656
36798.67574,441.3851013
36809.10489,443.067749
36819.53404,443.8721008
36829.96319,443.8721008
36840.39234,442.6181335
36850.82149,443.1813965
36861.25064,442.6324768
36871.67979,442.6324768
36882.10895,443.0169678
36892.5381,442.6000671
36902.96725,443.2498169
36913.3964,442.9079895
36923.82555,442.9079895
36934.2547,442.7657776
36944.68385,443.0804443
36955.113,443.4258423
36965.54215,444.1578064
36975.9713,444.1578064
36986.40045,443.3954773
36996.82961,442.6012878
37007.25876,443.267334
37017.68791,439.6963806
37028.11706,433.3492737
37038.54621,433.3492737
37048.97536,429.9429626
37059.40451,441.0323181
37072.11105,441.5727539
37084.81759,442.5565796
37097.52413,442.2622375
37110.23067,442.1845093
37122.93721,442.1905212
37135.64375,442.3434143
37148.35029,443.0395813
37161.05684,443.5904846
37173.76338,443.5904846
37186.46992,444.7864075
37199.17646,445.2310791
37211.883,446.066925
37224.58954,444.9120789
37237.29608,444.756012
37250.00262,444.269043
37262.70916,444.45047
37275.4157,446.158905
37288.12224,446.0076904
37300.82878,449.894989
37313.53532,447.449707
37326.24186,446.8259277
37338.9484,445.9501953
37351.65494,445.4960022
37364.36148,446.8615723
37377.06802,447.2659302
37389.77456,445.8083191
37402.48111,444.8554077
37415.18765,444.673584
37427.89419,443.0773926
37440.60073,443.0954895
37453.30727,443.2373047
37466.01381,443.038269
37478.72035,443.4185181
37491.42689,444.1916809
37504.13343,443.697998
37516.83997,444.3059387
37529.54651,445.2263184
37542.25305,445.29599
37554.95959,445.29599
37567.66613,445.085907
37580.37267,445.0330505
37593.07921,444.6110535
37605.78575,444.74646
37618.49229,445.1887207
37631.19883,445.1887207
37643.90538,444.6616516
37656.61192,444.6804199
37669.31846,444.4319153
37682.025,444.2334595
37694.73154,444.4592896
37707.43808,445.2668152
37720.14462,453.907959
37732.85116,445.508667
37745.5577,447.2614746
37758.26424,452.0074768
37770.97078,453.6924744
37783.67732,453.6467285
37796.38386,450.2446899
37809.0904,453.7070313
37821.79694,452.2655334
37834.50348,448.8752136
37847.21002,448.8752136
37859.91656,458.022522
37872.6231,451.7220459
37885.32965,452.401123
37898.03619,459.7774353
37910.74273,456.2010803
37923.44927,456.2010803
37936.15581,456.0702209
37948.86235,458.6171265
37961.56889,461.9984436
37974.27543,465.1308289
37986.98197,464.3486938
37999.68851,466.5292664
38012.39505,469.8600769
38025.10159,470.7990112
38037.80813,468.8885498
38050.51467,471.0774231
38063.22121,472.3885498
38075.92775,477.1250305
38088.63429,476.5983582
38101.34083,478.3301392
38114.04738,473.7380676
38126.75392,469.8872375
38139.46046,469.5613708
38152.167,473.8469543
38164.87354,472.9957581
38177.58008,469.5418091
38190.28662,472.1741638
38202.99316,468.4117126
38215.6997,472.4829102
38228.40624,472.4829102
38241.11278,473.3862915
38253.81932,474.5384521
38266.52586,473.247467
38279.2324,467.4300537
38291.93894,473.7269287
38304.64548,467.5257874
38317.35202,462.3063354
38330.05856,464.3226929
38342.7651,467.181427
38355.47165,472.7585144
38368.17819,472.7585144
38380.88473,476.6845093
38393.59127,474.2004395
38406.29781,476.3391418
38419.00435,475.3450012
38431.71089,479.3713379
38444.41743,483.8409729
38457.12397,485.3977051
38469.83051,481.7806091
38482.53705,484.8483276
38495.24359,482.977356
38507.95013,487.0368958
38520.65667,487.0368958
38533.36321,486.01474
38546.06975,486.2715454
38558.77629,483.1713562
38571.48283,482.7796021
38584.18937,480.3620911
38596.89592,483.1777039
38609.60246,477.3387756
38622.309,470.8513794
38635.01554,469.2154236
38647.72208,472.0865173
38660.42862,472.0865173
38673.13516,470.4766235
38685.8417,470.0375061
38698.54824,466.539978
38711.25478,460.5787964
38723.96132,460.1471863
38736.66786,463.9832458
38749.3744,460.2770386
38762.08094,462.0545044
38774.78748,462.9957581
38787.49402,465.2988281
38800.20056,462.3416443
38812.9071,467.1514893
38825.61364,471.6578369
38838.32019,474.838562
38851.02673,472.477417
38863.73327,468.2402039
38876.43981,468.9490356
38889.14635,472.5559082
38901.85289,468.6917114
38914.55943,468.4106445
38927.26597,469.2726746
38939.97251,464.2020874
38952.67905,460.210907
38965.38559,462.2366943
38978.09213,461.8534851
38990.79867,459.150238
39003.50521,457.9224854
39016.21175,457.4327087
39028.91829,455.7463684
39041.62483,455.7463684
39054.33137,456.3707581
39067.03792,456.5837402
39079.74446,456.3025208
39092.451,458.6687317
39105.15754,461.0375061
39117.86408,457.0312195
39130.57062,462.8638916
39143.27716,463.6334229
39155.9837,464.4326172
39168.69024,465.5743103
39181.39678,463.8803406
39194.10332,465.3937378
39206.80986,461.842804
39219.5164,457.6243286
39232.22294,456.7922668
39244.92948,457.6470642
39257.63602,459.4113159
39270.34256,460.8395996
39283.0491,461.2279663
39295.75564,463.2756958
39308.46219,462.1951904
39321.16873,463.2131653
39333.87527,463.2131653
39346.58181,461.769043
39359.28835,457.6665955
39371.99489,458.8728638
39384.70143,460.0196838
39397.40797,457.8259583
39410.11451,458.5230713
39422.82105,457.5713196
39435.52759,459.3547974
39448.23413,459.7932434
39460.94067,460.6115112
39473.64721,459.136261
39486.35375,458.0954285
39499.06029,458.0977783
39511.76683,458.4859009
39524.47337,457.1842957
39537.17991,458.114624
39549.88646,458.6930237
39562.593,457.0974731
39575.29954,456.7995605
39588.00608,457.7670288
39600.71262,458.1341248
39613.41916,459.0213013
39626.1257,458.0167236
39638.83224,456.5585022
39651.53878,457.1130066
39664.24532,457.2615356
39676.95186,457.2804871
39689.6584,457.9484558
39702.36494,457.9484558
39715.07148,458.0663452
39727.77802,457.7228699
39740.48456,457.9794312
39753.1911,458.5235291
39765.89764,449.883667
39778.60418,456.5846558
39791.31073,443.6306152
39804.01727,454.1614685
39816.72381,454.6886597
39829.43035,455.0531006
39842.13689,456.9520874
39854.84343,456.9520874
39867.54997,456.402832
39880.25651,456.7588806
39892.96305,458.1020813
39905.66959,460.0330811
39917.38319,460.1985779
39929.09679,460.1985779
39940.81039,461.4846497
39952.524,458.4957581
39964.2376,458.9628906
39975.9512,461.3673401
39987.6648,463.9186096
39999.3784,459.1899719
40011.092,462.0871277
40022.8056,459.7154846
40034.51921,462.3773193
40046.23281,461.3403625
40057.94641,459.9381714
40069.66001,459.9381714
40081.37361,458.3273621
40093.08721,461.3013916
40104.80082,462.3707581
40116.51442,462.5370483
40128.22802,446.5527649
40139.94162,458.7360229
40151.65522,458.3506775
40163.36882,457.9896851
